user_id,username,real_name,email,phone,gender,age,province,city,registration_date,membership_level,total_orders,total_spent,avg_order_value,first_order_date,last_order_date,total_reviews,avg_rating_given,account_age_days
5824,user_005824,陆丽,user_005824@sina.com,15145299991,女,18,广东,中山,2021-07-12,普通会员,2,271.48,135.74,2025-09-28,2025-11-02,4,1.5,1845
5825,user_005825,戴飞,user_005825@sina.com,15300406388,男,30,河南,南阳,2024-02-28,金卡会员,10,2334.65,233.46,2024-07-21,2026-06-14,3,4.7,884
5826,user_005826,向威,user_005826@126.com,16984759518,男,38,江苏,南京,2021-02-15,钻石会员,3,638.85,212.95,2025-12-23,2026-06-26,0,0.0,1992
5827,user_005827,武敏,user_005827@163.com,16561403544,女,23,广东,珠海,2021-02-20,银卡会员,3,208.15,69.38,2025-05-19,2026-04-06,0,0.0,1987
5828,user_005828,陆俊,user_005828@gmail.com,13600532589,男,47,湖南,常德,2020-11-14,金卡会员,4,428.19,107.05,2024-11-16,2026-01-01,3,2.3,2085
5829,user_005829,侯平,user_005829@gmail.com,16486971210,男,31,辽宁,营口,2024-08-13,银卡会员,1,870.52,870.52,2026-05-11,2026-05-11,1,3.0,717
5830,user_005830,高娟,user_005830@sina.com,16983577397,女,28,江苏,南通,2019-01-20,普通会员,3,1532.76,510.92,2025-01-04,2025-12-31,1,4.0,2749
5831,user_005831,蒋彬,user_005831@gmail.com,17341270834,未知,45,四川,绵阳,2022-05-14,普通会员,1,52.16,52.16,2026-05-14,2026-05-14,1,3.0,1539
5832,user_005832,董鹏,user_005832@sina.com,15730711025,男,26,北京,通州区,2023-05-10,普通会员,2,371.29,185.64,2025-03-25,2025-11-13,4,3.8,1178
5833,user_005833,于霞,user_005833@outlook.com,18296573873,女,26,贵州,铜仁,2024-05-10,普通会员,0,0.0,0.0,,,0,0.0,812
5834,user_005834,石健,user_005834@163.com,18341720504,男,38,重庆,九龙坡区,2024-07-10,普通会员,1,212.68,212.68,2026-06-30,2026-06-30,0,0.0,751
5835,user_005835,陈佳怡,user_005835@sina.com,18657846662,女,47,江苏,常州,2019-06-18,普通会员,4,1281.04,320.26,2025-06-27,2026-04-17,3,4.0,2600
5836,user_005836,文佳怡,user_005836@gmail.com,19713124013,女,28,河北,唐山,2024-07-19,普通会员,7,3329.15,475.59,2024-12-10,2026-06-17,4,3.2,742
5837,user_005837,钟红,user_005837@126.com,19265373397,女,46,广东,珠海,2021-03-08,银卡会员,1,365.17,365.17,2026-04-01,2026-04-01,0,0.0,1971
5838,user_005838,周勇博,user_005838@126.com,17503752335,男,19,河南,新乡,2018-04-17,银卡会员,10,2603.35,260.33,2024-11-19,2026-06-17,12,4.2,3027
5839,user_005839,余婷萍,user_005839@gmail.com,15499208675,女,22,湖北,襄阳,2020-07-10,普通会员,5,384.26,76.85,2024-03-11,2026-06-05,6,3.3,2212
5840,user_005840,黎艳,user_005840@126.com,13193344365,女,47,四川,泸州,2024-07-21,银卡会员,6,812.97,135.5,2024-11-25,2026-05-07,5,3.6,740
5841,user_005841,魏健,user_005841@outlook.com,18915327639,男,17,北京,通州区,2019-12-11,普通会员,1,111.02,111.02,2026-02-09,2026-02-09,3,3.0,2424
5842,user_005842,吕平,user_005842@gmail.com,15685142370,男,32,黑龙江,哈尔滨,2020-09-19,普通会员,2,1413.83,706.92,2026-03-03,2026-06-05,4,4.2,2141
5843,user_005843,郑博,user_005843@qq.com,15855131384,男,28,重庆,沙坪坝区,2019-03-23,银卡会员,3,430.02,143.34,2024-12-15,2026-04-20,1,4.0,2687
5844,user_005844,贺勇,user_005844@outlook.com,14661135888,男,31,辽宁,抚顺,2024-11-14,钻石会员,14,2894.9,206.78,2025-04-07,2026-06-26,9,4.4,624
5845,user_005845,曹丽,user_005845@163.com,15577502975,女,52,广东,佛山,2025-10-24,金卡会员,3,440.32,146.77,2025-11-15,2026-02-03,3,2.7,280
5846,user_005846,秦新,user_005846@126.com,18998900111,男,23,广东,中山,2020-12-08,普通会员,3,355.02,118.34,2024-04-01,2025-11-17,0,0.0,2061
5847,user_005847,邵鑫磊,user_005847@outlook.com,17195052858,男,23,湖南,常德,2025-05-28,普通会员,2,464.49,232.24,2025-06-27,2025-12-01,1,4.0,429
5848,user_005848,叶梅,user_005848@gmail.com,17308210791,女,47,重庆,南岸区,2018-12-05,普通会员,4,983.6,245.9,2025-02-15,2026-06-01,4,4.0,2795
5849,user_005849,邵亮,user_005849@163.com,18087798087,男,29,广西,北海,2025-07-06,银卡会员,3,933.88,311.29,2025-07-08,2025-10-22,2,4.0,390
5850,user_005850,郑雪红,user_005850@gmail.com,15563473728,女,56,广东,广州,2018-01-23,普通会员,1,174.93,174.93,2026-02-03,2026-02-03,3,3.3,3111
5851,user_005851,孙飞,user_005851@126.com,14009306338,男,39,湖南,长沙,2020-12-03,银卡会员,3,597.15,199.05,2025-01-29,2026-02-20,1,3.0,2066
5852,user_005852,覃蕾秀英,user_005852@sina.com,16160222742,女,28,河南,新乡,2022-11-30,银卡会员,6,2499.86,416.64,2024-08-25,2026-06-23,5,4.0,1339
5853,user_005853,覃霞,user_005853@gmail.com,18178277105,女,36,广东,东莞,2019-03-13,金卡会员,7,1028.26,146.89,2025-05-08,2026-04-09,12,3.9,2697
5854,user_005854,尹慧,user_005854@gmail.com,18018325512,女,25,江苏,苏州,2020-06-27,银卡会员,3,1660.93,553.64,2025-11-08,2025-12-01,3,4.0,2225
5855,user_005855,陈平,user_005855@sina.com,13383083393,男,40,上海,长宁区,2020-12-28,金卡会员,4,931.67,232.92,2025-11-25,2026-04-12,1,5.0,2041
5856,user_005856,蒋红,user_005856@gmail.com,14462264240,女,33,山东,威海,2019-08-17,银卡会员,3,431.12,143.71,2026-01-02,2026-04-18,5,3.8,2540
5857,user_005857,石军浩,user_005857@sina.com,19017425914,男,37,安徽,淮南,2025-01-04,普通会员,7,2369.4,338.49,2025-04-14,2026-06-07,5,4.2,573
5858,user_005858,林鹏,user_005858@126.com,18473833367,男,28,江西,九江,2020-09-23,普通会员,3,151.55,50.52,2025-04-27,2026-05-23,1,3.0,2137
5859,user_005859,江鹏,user_005859@126.com,13762809956,男,55,山东,淄博,2018-10-04,普通会员,5,1541.73,308.35,2025-05-14,2026-06-20,3,4.0,2857
5860,user_005860,陶静,user_005860@gmail.com,13524408477,女,25,浙江,绍兴,2019-05-07,金卡会员,6,1728.9,288.15,2024-03-31,2025-10-27,2,4.0,2642
5861,user_005861,贾明,user_005861@outlook.com,19100275789,男,33,福建,龙岩,2018-03-24,银卡会员,1,120.32,120.32,2025-09-03,2025-09-03,0,0.0,3051
5862,user_005862,雷丽,user_005862@sina.com,17687781164,女,35,安徽,安庆,2023-11-20,银卡会员,4,1211.92,302.98,2025-05-10,2026-04-30,4,3.5,984
5863,user_005863,陆伟,user_005863@gmail.com,17024838966,男,32,福建,泉州,2021-06-03,金卡会员,9,2796.68,310.74,2025-03-21,2026-06-26,11,4.2,1884
5864,user_005864,郑龙亮,user_005864@sina.com,15367630728,男,26,江苏,扬州,2019-04-13,银卡会员,4,589.17,147.29,2025-03-12,2026-05-04,2,3.0,2666
5865,user_005865,马颖,user_005865@qq.com,16275731829,女,44,贵州,毕节,2025-10-17,金卡会员,7,914.75,130.68,2025-11-05,2026-06-13,7,3.9,287
5866,user_005866,吴文,user_005866@163.com,13313386079,男,39,重庆,九龙坡区,2021-03-10,普通会员,3,1663.33,554.44,2024-06-02,2026-06-13,5,3.6,1969
5867,user_005867,袁佳怡红,user_005867@gmail.com,14746222254,女,26,江西,上饶,2020-09-24,金卡会员,3,315.71,105.24,2024-12-02,2026-05-17,4,2.8,2136
5868,user_005868,潘亮,user_005868@outlook.com,15639639266,男,31,天津,河北区,2024-07-07,金卡会员,3,357.91,119.3,2025-04-02,2026-05-13,3,4.3,754
5869,user_005869,龚敏,user_005869@outlook.com,17197696330,女,34,江苏,苏州,2020-08-10,金卡会员,6,1536.9,256.15,2025-06-26,2026-03-30,6,3.7,2181
5870,user_005870,萧雨桐,user_005870@126.com,14415984496,女,25,安徽,安庆,2021-07-16,银卡会员,2,170.31,85.16,2025-01-22,2025-11-24,2,5.0,1841
5871,user_005871,郝辉,user_005871@outlook.com,16948471675,男,44,湖北,宜昌,2021-09-29,普通会员,7,4199.79,599.97,2024-04-12,2026-06-11,12,4.2,1766
5872,user_005872,袁伟,user_005872@qq.com,18694856483,男,25,北京,丰台区,2020-09-26,普通会员,1,197.57,197.57,2024-07-10,2024-07-10,0,0.0,2134
5873,user_005873,郭洁,user_005873@outlook.com,19098890815,女,46,福建,漳州,2018-04-04,普通会员,3,799.34,266.45,2024-04-10,2024-09-12,1,4.0,3040
5874,user_005874,郭梅,user_005874@qq.com,15064033562,女,23,四川,绵阳,2020-07-11,普通会员,3,1097.21,365.74,2024-02-18,2026-05-18,3,3.0,2211
5875,user_005875,贺文,user_005875@outlook.com,16408595514,男,56,广东,惠州,2023-03-25,普通会员,2,203.96,101.98,2025-09-10,2026-03-17,1,3.0,1224
5876,user_005876,许新,user_005876@163.com,19957228160,男,46,内蒙古,呼和浩特,2021-04-26,银卡会员,3,523.09,174.36,2024-11-15,2026-04-24,3,3.3,1922
5877,user_005877,施婷,user_005877@163.com,18596052671,女,45,北京,海淀区,2024-12-28,银卡会员,6,2398.37,399.73,2025-06-08,2026-06-11,1,3.0,580
5878,user_005878,龙蕾,user_005878@sina.com,16977819767,女,38,吉林,吉林,2025-03-14,普通会员,1,4153.68,4153.68,2026-05-12,2026-05-12,1,5.0,504
5879,user_005879,武伟,user_005879@outlook.com,18314812479,男,26,上海,杨浦区,2024-06-17,普通会员,1,4420.2,4420.2,2025-09-08,2025-09-08,0,0.0,774
5880,user_005880,史洁,user_005880@outlook.com,15605020651,女,22,浙江,湖州,2023-02-23,普通会员,1,122.27,122.27,2025-12-25,2025-12-25,0,0.0,1254
5881,user_005881,文俊杰,user_005881@outlook.com,15720241905,男,27,江苏,南京,2022-12-10,普通会员,1,312.05,312.05,2025-10-01,2025-10-01,1,5.0,1329
5882,user_005882,崔颖,user_005882@outlook.com,14626396385,女,34,河南,南阳,2021-03-04,银卡会员,5,3440.71,688.14,2025-08-06,2026-06-23,4,3.2,1975
5883,user_005883,林博,user_005883@gmail.com,18690536256,男,26,上海,浦东新区,2021-01-30,普通会员,4,181.8,45.45,2025-05-19,2026-03-18,2,3.5,2008
5884,user_005884,崔刚,user_005884@outlook.com,18654819011,未知,30,宁夏,固原,2018-12-24,普通会员,1,78.76,78.76,2026-01-31,2026-01-31,0,0.0,2776
5885,user_005885,吴玲美玲,user_005885@gmail.com,16078211764,女,34,河北,保定,2018-05-22,银卡会员,0,0.0,0.0,,,0,0.0,2992
5886,user_005886,姚思琪敏,user_005886@163.com,14996067524,女,26,辽宁,锦州,2022-11-30,钻石会员,5,6324.38,1264.88,2025-08-21,2025-12-02,2,3.5,1339
5887,user_005887,何思琪,user_005887@163.com,16507129725,女,39,北京,丰台区,2025-11-18,普通会员,5,746.86,149.37,2026-03-22,2026-06-18,6,4.2,255
5888,user_005888,郭婷,user_005888@gmail.com,17871322875,女,23,四川,绵阳,2024-01-28,钻石会员,7,683.57,97.65,2024-09-27,2026-06-25,3,3.7,915
5889,user_005889,邓霞,user_005889@gmail.com,15289005674,女,49,山西,大同,2023-08-22,钻石会员,4,1144.81,286.2,2025-02-07,2026-05-24,0,0.0,1074
5890,user_005890,孟杰浩,user_005890@163.com,13829430504,男,23,广东,珠海,2020-12-14,银卡会员,2,675.06,337.53,2024-05-04,2025-01-11,4,3.8,2055
5891,user_005891,陆慧,user_005891@163.com,15839173008,女,31,上海,闵行区,2019-05-17,普通会员,1,483.46,483.46,2025-10-25,2025-10-25,1,5.0,2632
5892,user_005892,崔婷,user_005892@gmail.com,16578797041,女,50,四川,德阳,2020-09-07,普通会员,3,1577.5,525.83,2025-04-14,2026-06-02,3,2.3,2153
5893,user_005893,覃梓涵莉,user_005893@outlook.com,19574299432,女,19,广西,南宁,2023-06-02,金卡会员,6,987.03,164.51,2025-07-14,2026-05-13,1,4.0,1155
5894,user_005894,雷磊,user_005894@outlook.com,13596682927,男,28,四川,德阳,2020-06-04,银卡会员,4,1203.72,300.93,2026-01-25,2026-04-07,1,5.0,2248
5895,user_005895,龙飞洋,user_005895@gmail.com,14073937073,男,22,江苏,常州,2019-08-26,银卡会员,0,0.0,0.0,,,0,0.0,2531
5896,user_005896,潘军杰,user_005896@gmail.com,15856758499,男,19,福建,龙岩,2018-11-21,金卡会员,3,494.06,164.69,2024-09-27,2026-03-04,2,5.0,2809
5897,user_005897,曾佳怡,user_005897@163.com,13097499375,女,23,山西,大同,2023-05-19,普通会员,2,605.0,302.5,2025-11-03,2025-12-17,2,4.5,1169
5898,user_005898,周平,user_005898@126.com,16927085531,男,32,北京,朝阳区,2022-09-19,普通会员,2,741.48,370.74,2024-03-22,2025-12-20,4,3.8,1411
5899,user_005899,姚蕾,user_005899@sina.com,16650434484,女,40,上海,徐汇区,2024-12-19,银卡会员,5,2081.54,416.31,2025-05-13,2026-06-06,6,3.8,589
5900,user_005900,蔡婷,user_005900@outlook.com,16611771623,女,36,上海,静安区,2018-11-12,普通会员,3,215.81,71.94,2025-06-14,2026-04-14,3,4.7,2818
5901,user_005901,任梅颖,user_005901@outlook.com,13248298132,女,51,北京,西城区,2022-09-21,普通会员,2,1032.72,516.36,2025-09-16,2026-05-31,3,5.0,1409
5902,user_005902,曾婷,user_005902@126.com,13272575226,女,23,广东,广州,2023-01-08,普通会员,3,971.15,323.72,2025-09-04,2026-06-08,0,0.0,1300
5903,user_005903,任健彬,user_005903@outlook.com,14554831522,男,31,广东,中山,2018-06-21,金卡会员,6,1536.47,256.08,2024-08-03,2026-06-04,5,4.2,2962
5904,user_005904,戴鹏,user_005904@gmail.com,17301179685,男,39,湖北,十堰,2021-11-14,银卡会员,8,1858.89,232.36,2024-06-17,2026-06-17,9,4.1,1720
5905,user_005905,史飞,user_005905@126.com,13450854912,男,24,浙江,湖州,2019-08-04,普通会员,2,234.35,117.18,2025-09-30,2026-02-28,3,3.0,2553
5906,user_005906,龙玲,user_005906@126.com,19486680015,女,28,江苏,扬州,2021-07-25,普通会员,4,665.97,166.49,2025-02-23,2026-05-17,2,3.0,1832
5907,user_005907,莫军,user_005907@sina.com,16314377014,男,34,山西,临汾,2021-09-06,普通会员,1,14.74,14.74,2025-03-26,2025-03-26,0,0.0,1789
5908,user_005908,贾晶晶,user_005908@163.com,14892044635,女,33,上海,静安区,2018-03-25,银卡会员,1,450.06,450.06,2026-04-28,2026-04-28,1,4.0,3050
5909,user_005909,田博强,user_005909@qq.com,17521101799,男,27,江苏,常州,2023-11-06,银卡会员,3,435.15,145.05,2024-11-20,2026-03-20,3,4.3,998
5910,user_005910,陈杰,user_005910@126.com,19207705772,男,37,广东,中山,2021-03-17,普通会员,1,257.13,257.13,2025-07-10,2025-07-10,0,0.0,1962
5911,user_005911,温帅,user_005911@qq.com,17753335657,男,34,湖北,黄石,2025-09-14,普通会员,2,1189.84,594.92,2026-02-17,2026-06-15,2,3.0,320
5912,user_005912,杜芳,user_005912@126.com,14294601288,女,37,河南,许昌,2023-01-13,钻石会员,4,2760.2,690.05,2025-09-08,2026-03-14,7,3.3,1295
5913,user_005913,武思琪,user_005913@sina.com,18452969338,女,36,陕西,宝鸡,2020-08-01,普通会员,2,610.79,305.4,2026-01-30,2026-04-07,0,0.0,2190
5914,user_005914,周浩,user_005914@qq.com,17472697072,男,28,湖北,武汉,2020-01-03,普通会员,1,89.01,89.01,2025-12-20,2025-12-20,2,3.5,2401
5915,user_005915,韩雨桐,user_005915@gmail.com,19790873338,女,35,安徽,安庆,2025-08-25,银卡会员,4,825.18,206.3,2025-10-23,2026-06-26,1,5.0,340
5916,user_005916,董亮明,user_005916@qq.com,18169750783,男,34,辽宁,鞍山,2025-01-27,普通会员,2,1478.12,739.06,2025-11-01,2026-03-01,4,4.2,550
5917,user_005917,熊飞,user_005917@163.com,18886558991,未知,43,上海,长宁区,2022-11-22,普通会员,1,74.3,74.3,2026-02-02,2026-02-02,1,4.0,1347
5918,user_005918,宋梅,user_005918@gmail.com,18354665228,女,28,广东,深圳,2024-07-03,普通会员,2,777.46,388.73,2025-12-25,2026-04-04,1,3.0,758
5919,user_005919,曹辉新,user_005919@sina.com,17753396886,男,28,山东,青岛,2018-04-08,普通会员,5,1545.5,309.1,2024-08-21,2026-06-12,2,4.0,3036
5920,user_005920,彭蕾霞,user_005920@126.com,13102569829,女,26,甘肃,张掖,2018-08-02,普通会员,2,94.65,47.32,2025-09-15,2026-01-14,1,5.0,2920
5921,user_005921,任浩,user_005921@163.com,17769971468,男,20,浙江,杭州,2020-03-17,普通会员,2,357.92,178.96,2025-05-10,2025-10-22,0,0.0,2327
5922,user_005922,徐鹏,user_005922@outlook.com,17896327754,未知,25,广东,中山,2018-11-07,银卡会员,1,95.32,95.32,2024-12-12,2024-12-12,1,5.0,2823
5923,user_005923,于健,user_005923@gmail.com,13555083484,男,54,江西,宜春,2022-10-27,银卡会员,3,928.93,309.64,2024-02-04,2026-01-19,5,2.8,1373
5924,user_005924,罗霞晓燕,user_005924@outlook.com,13362899554,女,23,上海,徐汇区,2021-10-27,普通会员,4,797.93,199.48,2024-02-22,2026-06-08,2,2.5,1738
5925,user_005925,汤健,user_005925@126.com,15479289709,男,56,山东,潍坊,2022-02-10,银卡会员,3,632.71,210.9,2025-08-09,2026-03-26,6,2.8,1632
5926,user_005926,方莉,user_005926@126.com,14689812118,女,34,北京,西城区,2024-02-09,钻石会员,10,4861.26,486.13,2025-02-13,2026-05-16,10,3.8,903
5927,user_005927,余梓涵晓燕,user_005927@qq.com,15885339295,女,67,北京,西城区,2024-02-24,金卡会员,6,615.23,102.54,2024-02-29,2026-05-02,8,3.6,888
5928,user_005928,李玲红,user_005928@sina.com,16865095256,女,40,江苏,常州,2023-06-06,普通会员,3,1670.57,556.86,2025-11-14,2026-05-31,2,4.0,1151
5929,user_005929,曾莉,user_005929@126.com,14080000381,女,30,福建,福州,2021-09-18,普通会员,4,3281.86,820.46,2025-01-15,2026-03-13,1,4.0,1777
5930,user_005930,谭艳敏,user_005930@sina.com,13741260091,女,32,上海,静安区,2024-09-23,银卡会员,5,1234.88,246.98,2025-08-04,2026-02-07,6,3.8,676
5931,user_005931,龚龙,user_005931@qq.com,13312807299,男,42,河北,唐山,2025-07-31,银卡会员,4,1042.39,260.6,2025-09-25,2026-05-12,2,4.5,365
5932,user_005932,韦浩宇,user_005932@outlook.com,18447462269,男,48,上海,徐汇区,2018-12-23,银卡会员,3,3576.22,1192.07,2025-04-18,2026-03-06,1,5.0,2777
5933,user_005933,邹辉,user_005933@qq.com,16407638631,男,37,湖北,十堰,2020-05-05,普通会员,2,338.57,169.28,2025-08-01,2026-03-28,3,3.7,2278
5934,user_005934,徐磊华,user_005934@gmail.com,17634555470,未知,38,广东,东莞,2021-04-13,普通会员,3,255.57,85.19,2024-08-12,2026-04-12,3,4.0,1935
5935,user_005935,孙刚辉,user_005935@outlook.com,16078054071,男,19,河北,保定,2025-05-25,银卡会员,4,661.8,165.45,2025-11-22,2026-05-22,4,2.8,432
5936,user_005936,邹丽思琪,user_005936@qq.com,14989979011,女,38,陕西,宝鸡,2019-10-05,银卡会员,8,3341.56,417.7,2024-05-06,2026-05-11,3,3.7,2491
5937,user_005937,李婷,user_005937@126.com,16621588731,女,23,北京,丰台区,2020-08-22,普通会员,1,246.16,246.16,2025-05-09,2025-05-09,1,2.0,2169
5938,user_005938,吴威,user_005938@gmail.com,15503315235,男,24,上海,徐汇区,2019-10-01,普通会员,1,31.21,31.21,2025-06-14,2025-06-14,0,0.0,2495
5939,user_005939,杨博,user_005939@gmail.com,14532208127,男,35,天津,河北区,2025-09-09,普通会员,2,439.77,219.88,2025-09-27,2025-09-28,0,0.0,325
5940,user_005940,尤龙,user_005940@outlook.com,19499391900,男,27,江苏,南通,2021-11-22,银卡会员,2,1625.22,812.61,2025-05-09,2026-03-04,3,4.7,1712
5941,user_005941,蒋勇,user_005941@126.com,18112840172,男,30,四川,宜宾,2024-04-30,普通会员,2,118.54,59.27,2025-06-15,2025-12-27,1,5.0,822
5942,user_005942,范文威,user_005942@gmail.com,19344677952,男,27,上海,长宁区,2022-02-23,银卡会员,3,614.12,204.71,2025-05-08,2026-06-19,4,5.0,1619
5943,user_005943,陶毅刚,user_005943@qq.com,19689082681,男,25,青海,西宁,2025-08-08,金卡会员,5,1131.75,226.35,2025-09-01,2026-04-03,3,3.3,357
5944,user_005944,尹思琪美玲,user_005944@qq.com,19542382919,女,43,贵州,贵阳,2019-06-11,普通会员,1,129.27,129.27,2026-04-22,2026-04-22,0,0.0,2607
5945,user_005945,吴鹏,user_005945@outlook.com,16988049198,未知,28,北京,通州区,2025-08-20,银卡会员,0,0.0,0.0,,,0,0.0,345
5946,user_005946,谢宇,user_005946@126.com,18170015919,男,49,湖北,襄阳,2018-12-31,银卡会员,2,1156.85,578.42,2025-04-26,2025-10-27,1,5.0,2769
5947,user_005947,李军杰,user_005947@qq.com,18770744347,男,28,江西,赣州,2018-01-09,钻石会员,7,1051.16,150.17,2024-12-05,2026-05-18,6,4.0,3125
5948,user_005948,黄军,user_005948@gmail.com,18821738914,男,50,江苏,苏州,2018-04-23,银卡会员,6,839.13,139.86,2024-06-20,2026-06-05,3,3.3,3021
5949,user_005949,谭梓涵,user_005949@126.com,15505642024,女,30,江苏,徐州,2024-11-27,普通会员,1,319.44,319.44,2026-06-01,2026-06-01,0,0.0,611
5950,user_005950,史晓燕,user_005950@qq.com,15642859525,女,28,浙江,湖州,2019-04-24,银卡会员,4,1796.37,449.09,2025-10-07,2026-06-03,4,4.0,2655
5951,user_005951,龚伟,user_005951@126.com,14924209042,男,31,北京,西城区,2021-04-16,银卡会员,4,516.55,129.14,2024-08-14,2026-06-27,0,0.0,1932
5952,user_005952,何洋洋,user_005952@sina.com,18584329913,男,32,辽宁,大连,2020-04-27,普通会员,2,505.18,252.59,2025-12-02,2026-05-16,2,4.0,2286
5953,user_005953,于颖慧,user_005953@163.com,18780772244,女,24,四川,成都,2024-12-04,普通会员,1,412.3,412.3,2026-02-03,2026-02-03,2,5.0,604
5954,user_005954,廖静霞,user_005954@sina.com,13463327884,女,28,湖北,十堰,2022-07-28,普通会员,4,239.77,59.94,2024-12-05,2026-05-04,4,4.0,1464
5955,user_005955,余浩,user_005955@gmail.com,15930506998,男,31,广东,东莞,2024-10-11,普通会员,3,332.02,110.67,2025-05-08,2026-04-02,2,4.5,658
5956,user_005956,高梓涵颖,user_005956@126.com,16585257249,女,33,辽宁,抚顺,2024-02-11,普通会员,2,141.04,70.52,2025-08-19,2026-03-12,1,4.0,901
5957,user_005957,钟毅浩,user_005957@gmail.com,14598764006,男,34,辽宁,沈阳,2023-01-15,钻石会员,8,1522.44,190.3,2024-06-20,2026-05-18,8,3.2,1293
5958,user_005958,方毅勇,user_005958@163.com,17646901644,男,49,湖北,荆州,2019-12-17,普通会员,3,241.66,80.55,2025-04-17,2026-05-04,3,4.0,2418
5959,user_005959,潘玲娟,user_005959@126.com,18237014155,女,21,天津,河西区,2019-08-04,普通会员,1,56.48,56.48,2024-12-15,2024-12-15,2,3.5,2553
5960,user_005960,薛雪敏,user_005960@qq.com,13051775786,女,44,北京,西城区,2019-01-11,金卡会员,7,1162.05,166.01,2025-05-03,2026-04-02,10,3.2,2758
5961,user_005961,丁伟洋,user_005961@outlook.com,13235876626,男,31,辽宁,营口,2025-06-19,银卡会员,2,597.15,298.58,2026-01-30,2026-02-06,5,3.6,407
5962,user_005962,黎美玲,user_005962@qq.com,17091196323,女,42,湖北,襄阳,2019-03-22,银卡会员,5,2082.55,416.51,2025-03-12,2026-06-08,5,3.8,2688
5963,user_005963,杨新杰,user_005963@163.com,16253786307,男,29,广东,广州,2020-11-01,普通会员,2,280.44,140.22,2025-09-28,2026-02-16,2,4.5,2098
5964,user_005964,萧梅,user_005964@sina.com,13131688978,女,36,上海,长宁区,2021-05-05,普通会员,2,1989.65,994.82,2026-01-23,2026-02-14,3,4.0,1913
5965,user_005965,邓娟秀英,user_005965@outlook.com,13332316495,女,19,广东,中山,2025-02-26,金卡会员,4,953.53,238.38,2025-06-02,2026-05-08,5,4.0,520
5966,user_005966,谢颖丽,user_005966@sina.com,17649170580,女,28,安徽,蚌埠,2020-05-21,金卡会员,3,612.9,204.3,2025-07-17,2026-03-12,4,4.0,2262
5967,user_005967,温美玲雯,user_005967@outlook.com,14071460109,女,33,辽宁,锦州,2019-04-30,普通会员,3,789.86,263.29,2025-04-13,2026-05-31,4,3.5,2649
5968,user_005968,萧华,user_005968@sina.com,17587244111,男,24,福建,莆田,2024-07-11,银卡会员,4,749.71,187.43,2024-10-24,2026-05-14,1,1.0,750
5969,user_005969,姜婷艳,user_005969@126.com,19397303105,女,39,北京,东城区,2021-09-14,普通会员,2,699.74,349.87,2025-08-14,2026-06-24,3,4.0,1781
5970,user_005970,蒋雪,user_005970@163.com,19196814691,女,33,吉林,辽源,2025-08-16,普通会员,1,154.84,154.84,2025-09-30,2025-09-30,1,4.0,349
5971,user_005971,蒋佳怡,user_005971@qq.com,13764326314,女,54,广东,广州,2019-11-08,银卡会员,5,766.99,153.4,2025-04-21,2026-02-21,9,3.4,2457
5972,user_005972,雷平,user_005972@gmail.com,14438224429,男,20,湖南,湘潭,2022-03-17,银卡会员,3,1037.25,345.75,2024-10-18,2026-04-08,2,2.5,1597
5973,user_005973,张萍慧,user_005973@outlook.com,15153841024,女,51,陕西,汉中,2022-09-07,普通会员,0,0.0,0.0,,,0,0.0,1423
5974,user_005974,钟美玲敏,user_005974@outlook.com,13975260665,女,20,上海,徐汇区,2021-03-06,银卡会员,4,4984.61,1246.15,2025-01-12,2026-06-15,2,5.0,1973
5975,user_005975,严彬,user_005975@gmail.com,18431130963,男,37,福建,泉州,2024-05-10,银卡会员,2,726.07,363.04,2026-04-10,2026-06-07,2,3.5,812
5976,user_005976,魏娟,user_005976@126.com,16740194228,女,41,北京,西城区,2021-10-13,普通会员,3,181.03,60.34,2024-05-03,2026-04-30,2,3.5,1752
5977,user_005977,范文,user_005977@sina.com,15220433006,男,54,北京,朝阳区,2022-09-04,普通会员,4,608.01,152.0,2024-10-13,2026-06-23,4,4.5,1426
5978,user_005978,尤俊,user_005978@126.com,14305047827,男,29,河南,郑州,2018-08-19,金卡会员,1,367.72,367.72,2025-01-04,2025-01-04,3,3.0,2903
5979,user_005979,曾霞,user_005979@qq.com,16345734652,女,59,上海,徐汇区,2024-03-28,银卡会员,9,1081.71,120.19,2024-06-11,2026-06-26,3,4.7,855
5980,user_005980,熊秀英,user_005980@qq.com,18674998835,女,29,江苏,扬州,2025-07-20,银卡会员,2,688.08,344.04,2025-09-06,2025-11-29,0,0.0,376
5981,user_005981,谢雯,user_005981@126.com,18199177376,女,37,广东,珠海,2025-01-06,银卡会员,4,1460.0,365.0,2025-02-13,2026-06-03,4,3.5,571
5982,user_005982,曹鹏,user_005982@gmail.com,16062593772,男,22,江苏,南通,2023-07-25,普通会员,7,1961.41,280.2,2025-07-08,2026-06-23,11,4.2,1102
5983,user_005983,向磊,user_005983@sina.com,15574415396,未知,47,北京,朝阳区,2018-04-22,普通会员,2,227.17,113.58,2026-01-07,2026-01-09,1,5.0,3022
5984,user_005984,谢飞,user_005984@126.com,16086048994,男,36,河北,沧州,2020-07-21,普通会员,2,340.48,170.24,2025-09-25,2026-06-21,0,0.0,2201
5985,user_005985,卢鹏,user_005985@126.com,13185149687,男,25,北京,朝阳区,2022-12-17,金卡会员,11,7565.33,687.76,2024-11-10,2026-05-29,6,4.2,1322
